Regulator	Target
ENSG00000198754	ENSG00000120437
ENSG00000066813	ENSG00000120437
ENSG00000166743	ENSG00000120437
ENSG00000119711	ENSG00000120437
ENSG00000084754	ENSG00000120437
ENSG00000113790	ENSG00000120437
ENSG00000198074	ENSG00000120437
ENSG00000215009	ENSG00000120437
ENSG00000005187	ENSG00000120437
ENSG00000154930	ENSG00000120437
ENSG00000103150	ENSG00000120437
ENSG00000122971	ENSG00000120437
ENSG00000131069	ENSG00000120437
ENSG00000138796	ENSG00000120437
ENSG00000083720	ENSG00000120437
ENSG00000183549	ENSG00000120437
ENSG00000183747	ENSG00000120437
ENSG00000081760	ENSG00000120437
ENSG00000170266	ENSG00000167769
ENSG00000103056	ENSG00000167769
ENSG00000182156	ENSG00000167769
ENSG00000135587	ENSG00000167769
ENSG00000163082	ENSG00000167769
ENSG00000145214	ENSG00000167769
ENSG00000136699	ENSG00000167769
ENSG00000077044	ENSG00000167769
ENSG00000153933	ENSG00000167769
ENSG00000136267	ENSG00000167769
ENSG00000126821	ENSG00000167769
ENSG00000141934	ENSG00000167769
ENSG00000067113	ENSG00000167769
ENSG00000157680	ENSG00000167769
ENSG00000102780	ENSG00000167769
ENSG00000168350	ENSG00000167769
ENSG00000143753	ENSG00000167769
ENSG00000115850	ENSG00000167769
ENSG00000174607	ENSG00000167769
ENSG00000149091	ENSG00000167769
ENSG00000065357	ENSG00000167769
ENSG00000058866	ENSG00000167769
ENSG00000119537	ENSG00000167769
ENSG00000162407	ENSG00000167769
ENSG00000054983	ENSG00000167769
ENSG00000138798	ENSG00000167769
ENSG00000166311	ENSG00000167769
ENSG00000126821	ENSG00000177076
ENSG00000103056	ENSG00000177076
ENSG00000119537	ENSG00000177076
ENSG00000170266	ENSG00000177076
ENSG00000136267	ENSG00000177076
ENSG00000174607	ENSG00000177076
ENSG00000058866	ENSG00000177076
ENSG00000145214	ENSG00000177076
ENSG00000141934	ENSG00000177076
ENSG00000067113	ENSG00000177076
ENSG00000182156	ENSG00000177076
ENSG00000168350	ENSG00000177076
ENSG00000163082	ENSG00000177076
ENSG00000065357	ENSG00000177076
ENSG00000115850	ENSG00000177076
ENSG00000162407	ENSG00000177076
ENSG00000135587	ENSG00000177076
ENSG00000153933	ENSG00000177076
ENSG00000138798	ENSG00000177076
ENSG00000102780	ENSG00000177076
ENSG00000136699	ENSG00000177076
ENSG00000157680	ENSG00000177076
ENSG00000054983	ENSG00000177076
ENSG00000166311	ENSG00000177076
ENSG00000149091	ENSG00000177076
ENSG00000143753	ENSG00000177076
ENSG00000077044	ENSG00000177076
ENSG00000162407	ENSG00000078124
ENSG00000136267	ENSG00000078124
ENSG00000119537	ENSG00000078124
ENSG00000168350	ENSG00000078124
ENSG00000102780	ENSG00000078124
ENSG00000077044	ENSG00000078124
ENSG00000145214	ENSG00000078124
ENSG00000126821	ENSG00000078124
ENSG00000065357	ENSG00000078124
ENSG00000067113	ENSG00000078124
ENSG00000149091	ENSG00000078124
ENSG00000058866	ENSG00000078124
ENSG00000153933	ENSG00000078124
ENSG00000157680	ENSG00000078124
ENSG00000163082	ENSG00000078124
ENSG00000141934	ENSG00000078124
ENSG00000131626	ENSG00000087085
ENSG00000177380	ENSG00000087085
ENSG00000115966	ENSG00000087085
ENSG00000187714	ENSG00000087085
ENSG00000070748	ENSG00000087085
ENSG00000139220	ENSG00000087085
ENSG00000079841	ENSG00000087085
ENSG00000143847	ENSG00000087085
ENSG00000005379	ENSG00000087085
ENSG00000220205	ENSG00000087085
ENSG00000177606	ENSG00000087085
ENSG00000106089	ENSG00000087085
ENSG00000198722	ENSG00000087085
ENSG00000132639	ENSG00000087085
ENSG00000168993	ENSG00000087085
ENSG00000067715	ENSG00000087085
ENSG00000105649	ENSG00000087085
ENSG00000136854	ENSG00000087085
ENSG00000164305	ENSG00000100813
ENSG00000100075	ENSG00000131473
ENSG00000114021	ENSG00000131473
ENSG00000111716	ENSG00000131473
ENSG00000173599	ENSG00000131473
ENSG00000100889	ENSG00000131473
ENSG00000082212	ENSG00000131473
ENSG00000104951	ENSG00000131473
ENSG00000113492	ENSG00000131473
ENSG00000172482	ENSG00000131473
ENSG00000167701	ENSG00000131473
ENSG00000100412	ENSG00000131473
ENSG00000203797	ENSG00000131473
ENSG00000124253	ENSG00000131473
ENSG00000141485	ENSG00000131473
ENSG00000108788	ENSG00000131473
ENSG00000171989	ENSG00000131473
ENSG00000151376	ENSG00000131473
ENSG00000166800	ENSG00000131473
ENSG00000134333	ENSG00000131473
ENSG00000009950	ENSG00000131473
ENSG00000014641	ENSG00000131473
ENSG00000062485	ENSG00000131473
ENSG00000125166	ENSG00000131473
ENSG00000120053	ENSG00000131473
ENSG00000146701	ENSG00000131473
ENSG00000166796	ENSG00000131473
ENSG00000122729	ENSG00000131473
ENSG00000166123	ENSG00000131473
ENSG00000162882	ENSG00000153086
ENSG00000131473	ENSG00000122729
ENSG00000062485	ENSG00000122729
ENSG00000138413	ENSG00000122729
ENSG00000101365	ENSG00000122729
ENSG00000166411	ENSG00000122729
ENSG00000182054	ENSG00000122729
ENSG00000067829	ENSG00000122729
ENSG00000175768	ENSG00000100412
ENSG00000154174	ENSG00000100412
ENSG00000138413	ENSG00000100412
ENSG00000196683	ENSG00000100412
ENSG00000182054	ENSG00000100412
ENSG00000100216	ENSG00000100412
ENSG00000131473	ENSG00000100412
ENSG00000173726	ENSG00000100412
ENSG00000101365	ENSG00000100412
ENSG00000166411	ENSG00000100412
ENSG00000067829	ENSG00000100412
ENSG00000214736	ENSG00000100412
ENSG00000062485	ENSG00000100412
ENSG00000116171	ENSG00000184227
ENSG00000157184	ENSG00000184227
ENSG00000185000	ENSG00000184227
ENSG00000110090	ENSG00000184227
ENSG00000205560	ENSG00000184227
ENSG00000169169	ENSG00000184227
ENSG00000116353	ENSG00000184227
ENSG00000099194	ENSG00000184227
ENSG00000083807	ENSG00000184227
ENSG00000147160	ENSG00000184227
ENSG00000060971	ENSG00000184227
ENSG00000128683	ENSG00000184227
ENSG00000134824	ENSG00000184227
ENSG00000139631	ENSG00000184227
ENSG00000136750	ENSG00000184227
ENSG00000145284	ENSG00000184227
ENSG00000198074	ENSG00000172497
ENSG00000075239	ENSG00000172497
ENSG00000131069	ENSG00000172497
ENSG00000119711	ENSG00000172497
ENSG00000120437	ENSG00000172497
ENSG00000103150	ENSG00000172497
ENSG00000154930	ENSG00000172497
ENSG00000145284	ENSG00000119673
ENSG00000083807	ENSG00000119673
ENSG00000169169	ENSG00000119673
ENSG00000060971	ENSG00000119673
ENSG00000147160	ENSG00000119673
ENSG00000128683	ENSG00000119673
ENSG00000110090	ENSG00000119673
ENSG00000116171	ENSG00000119673
ENSG00000205560	ENSG00000119673
ENSG00000116353	ENSG00000119673
ENSG00000139631	ENSG00000119673
ENSG00000136750	ENSG00000119673
ENSG00000134824	ENSG00000119673
ENSG00000185000	ENSG00000119673
ENSG00000099194	ENSG00000119673
ENSG00000157184	ENSG00000119673
ENSG00000139631	ENSG00000177465
ENSG00000205560	ENSG00000177465
ENSG00000083807	ENSG00000177465
ENSG00000185000	ENSG00000177465
ENSG00000116171	ENSG00000177465
ENSG00000134824	ENSG00000177465
ENSG00000136750	ENSG00000177465
ENSG00000169169	ENSG00000177465
ENSG00000145284	ENSG00000177465
ENSG00000099194	ENSG00000177465
ENSG00000110090	ENSG00000177465
ENSG00000128683	ENSG00000177465
ENSG00000060971	ENSG00000177465
ENSG00000116353	ENSG00000177465
ENSG00000157184	ENSG00000177465
ENSG00000147160	ENSG00000177465
ENSG00000083807	ENSG00000097021
ENSG00000139631	ENSG00000097021
ENSG00000169169	ENSG00000097021
ENSG00000060971	ENSG00000097021
ENSG00000116353	ENSG00000097021
ENSG00000185000	ENSG00000097021
ENSG00000116171	ENSG00000097021
ENSG00000145284	ENSG00000097021
ENSG00000147160	ENSG00000097021
ENSG00000205560	ENSG00000097021
ENSG00000136750	ENSG00000097021
ENSG00000157184	ENSG00000097021
ENSG00000099194	ENSG00000097021
ENSG00000134824	ENSG00000097021
ENSG00000128683	ENSG00000097021
ENSG00000110090	ENSG00000097021
ENSG00000116171	ENSG00000101473
ENSG00000103150	ENSG00000101473
ENSG00000060971	ENSG00000101473
ENSG00000060971	ENSG00000161533
ENSG00000183747	ENSG00000161533
ENSG00000186951	ENSG00000161533
ENSG00000242110	ENSG00000161533
ENSG00000151726	ENSG00000161533
ENSG00000164398	ENSG00000161533
ENSG00000221988	ENSG00000161533
ENSG00000169169	ENSG00000161533
ENSG00000100219	ENSG00000161533
ENSG00000197142	ENSG00000161533
ENSG00000125686	ENSG00000161533
ENSG00000215009	ENSG00000161533
ENSG00000101849	ENSG00000161533
ENSG00000005187	ENSG00000161533
ENSG00000140396	ENSG00000161533
ENSG00000157184	ENSG00000161533
ENSG00000084676	ENSG00000161533
ENSG00000205560	ENSG00000161533
ENSG00000130589	ENSG00000161533
ENSG00000177200	ENSG00000161533
ENSG00000185000	ENSG00000161533
ENSG00000186350	ENSG00000161533
ENSG00000120437	ENSG00000161533
ENSG00000075239	ENSG00000161533
ENSG00000137574	ENSG00000161533
ENSG00000166743	ENSG00000161533
ENSG00000066813	ENSG00000161533
ENSG00000110090	ENSG00000161533
ENSG00000130377	ENSG00000161533
ENSG00000198646	ENSG00000161533
ENSG00000123983	ENSG00000161533
ENSG00000183549	ENSG00000161533
ENSG00000082014	ENSG00000161533
ENSG00000142453	ENSG00000161533
ENSG00000005339	ENSG00000161533
ENSG00000167315	ENSG00000161533
ENSG00000103740	ENSG00000161533
ENSG00000147160	ENSG00000161533
ENSG00000101986	ENSG00000161533
ENSG00000125798	ENSG00000161533
ENSG00000068366	ENSG00000161533
ENSG00000084754	ENSG00000161533
ENSG00000131238	ENSG00000161533
ENSG00000177565	ENSG00000161533
ENSG00000138029	ENSG00000161533
ENSG00000242110	ENSG00000168306
ENSG00000125798	ENSG00000087008
ENSG00000100219	ENSG00000087008
ENSG00000151726	ENSG00000087008
ENSG00000185000	ENSG00000087008
ENSG00000005187	ENSG00000087008
ENSG00000138029	ENSG00000087008
ENSG00000164398	ENSG00000087008
ENSG00000123983	ENSG00000087008
ENSG00000075239	ENSG00000087008
ENSG00000110090	ENSG00000087008
ENSG00000221988	ENSG00000087008
ENSG00000066813	ENSG00000087008
ENSG00000169169	ENSG00000087008
ENSG00000060971	ENSG00000087008
ENSG00000183747	ENSG00000087008
ENSG00000197142	ENSG00000087008
ENSG00000147160	ENSG00000087008
ENSG00000103740	ENSG00000087008
ENSG00000166743	ENSG00000087008
ENSG00000157184	ENSG00000087008
ENSG00000205560	ENSG00000087008
ENSG00000167315	ENSG00000087008
ENSG00000120437	ENSG00000087008
ENSG00000183549	ENSG00000087008
ENSG00000242110	ENSG00000087008
ENSG00000084754	ENSG00000087008
ENSG00000215009	ENSG00000087008
ENSG00000131238	ENSG00000087008
ENSG00000130377	ENSG00000087008
ENSG00000068366	ENSG00000087008
ENSG00000197594	ENSG00000143727
ENSG00000135002	ENSG00000143727
ENSG00000154269	ENSG00000143727
ENSG00000068120	ENSG00000143727
ENSG00000197594	ENSG00000134575
ENSG00000154269	ENSG00000134575
ENSG00000135002	ENSG00000134575
ENSG00000068120	ENSG00000134575
ENSG00000135002	ENSG00000014257
ENSG00000154269	ENSG00000014257
ENSG00000197594	ENSG00000014257
ENSG00000068120	ENSG00000014257
ENSG00000197594	ENSG00000142513
ENSG00000154269	ENSG00000142513
ENSG00000068120	ENSG00000142513
ENSG00000135002	ENSG00000142513
ENSG00000135002	ENSG00000102575
ENSG00000197594	ENSG00000102575
ENSG00000068120	ENSG00000102575
ENSG00000154269	ENSG00000102575
ENSG00000197594	ENSG00000162836
ENSG00000135002	ENSG00000162836
ENSG00000154269	ENSG00000162836
ENSG00000068120	ENSG00000162836
ENSG00000116353	ENSG00000103740
ENSG00000152463	ENSG00000103740
ENSG00000006757	ENSG00000103740
ENSG00000147160	ENSG00000103740
ENSG00000185000	ENSG00000103740
ENSG00000205560	ENSG00000103740
ENSG00000157184	ENSG00000103740
ENSG00000110090	ENSG00000103740
ENSG00000120992	ENSG00000103740
ENSG00000169169	ENSG00000103740
ENSG00000100294	ENSG00000103740
ENSG00000169710	ENSG00000103740
ENSG00000006757	ENSG00000130377
ENSG00000169169	ENSG00000130377
ENSG00000110090	ENSG00000130377
ENSG00000100294	ENSG00000130377
ENSG00000185000	ENSG00000130377
ENSG00000120992	ENSG00000130377
ENSG00000116353	ENSG00000130377
ENSG00000157184	ENSG00000130377
ENSG00000169710	ENSG00000130377
ENSG00000152463	ENSG00000130377
ENSG00000205560	ENSG00000130377
ENSG00000147160	ENSG00000130377
ENSG00000005339	ENSG00000151726
ENSG00000142453	ENSG00000151726
ENSG00000157184	ENSG00000151726
ENSG00000082014	ENSG00000151726
ENSG00000137574	ENSG00000151726
ENSG00000198646	ENSG00000151726
ENSG00000125686	ENSG00000151726
ENSG00000177200	ENSG00000151726
ENSG00000120992	ENSG00000151726
ENSG00000006757	ENSG00000151726
ENSG00000185000	ENSG00000151726
ENSG00000116353	ENSG00000151726
ENSG00000186951	ENSG00000151726
ENSG00000140396	ENSG00000151726
ENSG00000177565	ENSG00000151726
ENSG00000205560	ENSG00000151726
ENSG00000130589	ENSG00000151726
ENSG00000110090	ENSG00000151726
ENSG00000147160	ENSG00000151726
ENSG00000169169	ENSG00000151726
ENSG00000186350	ENSG00000151726
ENSG00000100294	ENSG00000151726
ENSG00000152463	ENSG00000151726
ENSG00000084676	ENSG00000151726
ENSG00000169710	ENSG00000151726
ENSG00000101849	ENSG00000151726
ENSG00000152463	ENSG00000123983
ENSG00000157184	ENSG00000123983
ENSG00000006757	ENSG00000123983
ENSG00000169169	ENSG00000123983
ENSG00000116353	ENSG00000123983
ENSG00000205560	ENSG00000123983
ENSG00000110090	ENSG00000123983
ENSG00000100294	ENSG00000123983
ENSG00000169710	ENSG00000123983
ENSG00000185000	ENSG00000123983
ENSG00000120992	ENSG00000123983
ENSG00000147160	ENSG00000123983
ENSG00000006757	ENSG00000068366
ENSG00000157184	ENSG00000068366
ENSG00000205560	ENSG00000068366
ENSG00000152463	ENSG00000068366
ENSG00000116353	ENSG00000068366
ENSG00000169169	ENSG00000068366
ENSG00000169710	ENSG00000068366
ENSG00000147160	ENSG00000068366
ENSG00000185000	ENSG00000068366
ENSG00000120992	ENSG00000068366
ENSG00000110090	ENSG00000068366
ENSG00000100294	ENSG00000068366
ENSG00000169169	ENSG00000197142
ENSG00000152463	ENSG00000197142
ENSG00000185000	ENSG00000197142
ENSG00000205560	ENSG00000197142
ENSG00000006757	ENSG00000197142
ENSG00000147160	ENSG00000197142
ENSG00000116353	ENSG00000197142
ENSG00000169710	ENSG00000197142
ENSG00000110090	ENSG00000197142
ENSG00000120992	ENSG00000197142
ENSG00000100294	ENSG00000197142
ENSG00000157184	ENSG00000197142
ENSG00000205560	ENSG00000164398
ENSG00000006757	ENSG00000164398
ENSG00000110090	ENSG00000164398
ENSG00000147160	ENSG00000164398
ENSG00000100294	ENSG00000164398
ENSG00000157184	ENSG00000164398
ENSG00000185000	ENSG00000164398
ENSG00000169169	ENSG00000164398
ENSG00000120992	ENSG00000164398
ENSG00000169710	ENSG00000164398
ENSG00000152463	ENSG00000164398
ENSG00000116353	ENSG00000164398
ENSG00000108474	ENSG00000166743
ENSG00000005421	ENSG00000166743
ENSG00000153395	ENSG00000166743
ENSG00000167315	ENSG00000166743
ENSG00000158006	ENSG00000166743
ENSG00000131069	ENSG00000166743
ENSG00000111275	ENSG00000166743
ENSG00000184254	ENSG00000166743
ENSG00000168092	ENSG00000166743
ENSG00000087253	ENSG00000166743
ENSG00000120437	ENSG00000166743
ENSG00000138029	ENSG00000166743
ENSG00000087085	ENSG00000166743
ENSG00000130066	ENSG00000166743
ENSG00000143149	ENSG00000166743
ENSG00000105852	ENSG00000166743
ENSG00000060971	ENSG00000166743
ENSG00000079462	ENSG00000166743
ENSG00000164904	ENSG00000166743
ENSG00000132744	ENSG00000166743
ENSG00000114200	ENSG00000166743
ENSG00000108381	ENSG00000166743
ENSG00000172497	ENSG00000166743
ENSG00000075239	ENSG00000166743
ENSG00000072210	ENSG00000166743
ENSG00000108602	ENSG00000166743
ENSG00000176454	ENSG00000166743
ENSG00000170634	ENSG00000166743
ENSG00000122971	ENSG00000166743
ENSG00000137124	ENSG00000166743
ENSG00000105854	ENSG00000166743
ENSG00000132746	ENSG00000166743
ENSG00000243989	ENSG00000166743
ENSG00000119640	ENSG00000166743
ENSG00000162066	ENSG00000166743
ENSG00000007168	ENSG00000166743
ENSG00000154930	ENSG00000166743
ENSG00000141504	ENSG00000166743
ENSG00000006534	ENSG00000166743
ENSG00000146070	ENSG00000166743
ENSG00000137124	ENSG00000183747
ENSG00000184254	ENSG00000183747
ENSG00000108474	ENSG00000183747
ENSG00000164904	ENSG00000183747
ENSG00000060971	ENSG00000183747
ENSG00000153395	ENSG00000183747
ENSG00000108602	ENSG00000183747
ENSG00000005421	ENSG00000183747
ENSG00000132746	ENSG00000183747
ENSG00000072210	ENSG00000183747
ENSG00000146070	ENSG00000183747
ENSG00000130066	ENSG00000183747
ENSG00000108381	ENSG00000183747
ENSG00000006534	ENSG00000183747
ENSG00000132744	ENSG00000183747
ENSG00000143149	ENSG00000183747
ENSG00000105852	ENSG00000183747
ENSG00000114200	ENSG00000183747
ENSG00000122971	ENSG00000183747
ENSG00000172497	ENSG00000183747
ENSG00000105854	ENSG00000183747
ENSG00000131069	ENSG00000183747
ENSG00000167315	ENSG00000183747
ENSG00000119640	ENSG00000183747
ENSG00000075239	ENSG00000183747
ENSG00000138029	ENSG00000183747
ENSG00000007168	ENSG00000183747
ENSG00000079462	ENSG00000183747
ENSG00000170634	ENSG00000183747
ENSG00000120437	ENSG00000183747
ENSG00000087253	ENSG00000183747
ENSG00000158006	ENSG00000183747
ENSG00000168092	ENSG00000183747
ENSG00000154930	ENSG00000183747
ENSG00000111275	ENSG00000183747
ENSG00000087085	ENSG00000183747
ENSG00000162066	ENSG00000183747
ENSG00000176454	ENSG00000183747
ENSG00000141504	ENSG00000183747
ENSG00000243989	ENSG00000183747
ENSG00000105854	ENSG00000066813
ENSG00000131069	ENSG00000066813
ENSG00000105852	ENSG00000066813
ENSG00000122971	ENSG00000066813
ENSG00000005421	ENSG00000066813
ENSG00000006534	ENSG00000066813
ENSG00000075239	ENSG00000066813
ENSG00000130066	ENSG00000066813
ENSG00000132746	ENSG00000066813
ENSG00000108474	ENSG00000066813
ENSG00000079462	ENSG00000066813
ENSG00000114200	ENSG00000066813
ENSG00000111275	ENSG00000066813
ENSG00000007168	ENSG00000066813
ENSG00000108381	ENSG00000066813
ENSG00000087253	ENSG00000066813
ENSG00000138029	ENSG00000066813
ENSG00000243989	ENSG00000066813
ENSG00000172497	ENSG00000066813
ENSG00000168092	ENSG00000066813
ENSG00000132744	ENSG00000066813
ENSG00000153395	ENSG00000066813
ENSG00000164904	ENSG00000066813
ENSG00000176454	ENSG00000066813
ENSG00000184254	ENSG00000066813
ENSG00000158006	ENSG00000066813
ENSG00000108602	ENSG00000066813
ENSG00000087085	ENSG00000066813
ENSG00000162066	ENSG00000066813
ENSG00000141504	ENSG00000066813
ENSG00000060971	ENSG00000066813
ENSG00000137124	ENSG00000066813
ENSG00000119640	ENSG00000066813
ENSG00000170634	ENSG00000066813
ENSG00000143149	ENSG00000066813
ENSG00000154930	ENSG00000066813
ENSG00000120437	ENSG00000066813
ENSG00000146070	ENSG00000066813
ENSG00000167315	ENSG00000066813
ENSG00000072210	ENSG00000066813
ENSG00000132744	ENSG00000005187
ENSG00000087253	ENSG00000005187
ENSG00000132746	ENSG00000005187
ENSG00000184254	ENSG00000005187
ENSG00000005421	ENSG00000005187
ENSG00000105852	ENSG00000005187
ENSG00000167315	ENSG00000005187
ENSG00000108474	ENSG00000005187
ENSG00000153395	ENSG00000005187
ENSG00000172497	ENSG00000005187
ENSG00000108602	ENSG00000005187
ENSG00000075239	ENSG00000005187
ENSG00000143149	ENSG00000005187
ENSG00000130066	ENSG00000005187
ENSG00000108381	ENSG00000005187
ENSG00000243989	ENSG00000005187
ENSG00000072210	ENSG00000005187
ENSG00000141504	ENSG00000005187
ENSG00000079462	ENSG00000005187
ENSG00000060971	ENSG00000005187
ENSG00000162066	ENSG00000005187
ENSG00000164904	ENSG00000005187
ENSG00000007168	ENSG00000005187
ENSG00000087085	ENSG00000005187
ENSG00000154930	ENSG00000005187
ENSG00000111275	ENSG00000005187
ENSG00000168092	ENSG00000005187
ENSG00000176454	ENSG00000005187
ENSG00000146070	ENSG00000005187
ENSG00000137124	ENSG00000005187
ENSG00000158006	ENSG00000005187
ENSG00000105854	ENSG00000005187
ENSG00000006534	ENSG00000005187
ENSG00000122971	ENSG00000005187
ENSG00000119640	ENSG00000005187
ENSG00000170634	ENSG00000005187
ENSG00000120437	ENSG00000005187
ENSG00000138029	ENSG00000005187
ENSG00000114200	ENSG00000005187
ENSG00000131069	ENSG00000005187
ENSG00000130066	ENSG00000215009
